id,Taste,Canonical SMILES,Canonicalized Taste Intermediary,Canonicalized Taste,Canonicalized SMILES,Source,Original Labels
PMTDB00858,bitter,C1CC[N+]2(C(C1)CCCC2CO)[O-],bitter,bitter,[O-][N+]12CCCCC1CCCC2CO,phytocompounds_db,bitter
PMTDB00859,"sweet, non bitter",C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,sweet,sweet,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,"sweet, non bitter"
PMTDB00859,"sweet, non bitter",C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,bitter,bitter,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,"sweet, non bitter"
PMTDB00860,bitter; bitter masking;,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O,bitter,bitter,O=c1c2cc(O)c(O)cc2oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,phytocompounds_db,bitter; bitter masking;
PMTDB00861,bitter,COC(=O)CC1C2(C)C(OC3CC(C(C)=C23)C2=CC(=O)OC2O)C2OCC3(C)C2C1(C)C=CC3=O,bitter,bitter,COC(=O)CC1C2(C)C=CC(=O)C3(C)COC(C32)C2OC3CC(C4=CC(=O)OC4O)C(C)=C3C21C,phytocompounds_db,bitter
PMTDB00862,sweet,CC(CCC(C(C)(C)O)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)C4CCC5(C4(CC(C6(C5CC=C7C6CCC(C7(C)C)OC8C(C(C(C(O8)CO)OC9C(C(C(C(O9)CO)O)O)O)O)O)C)O)C)C,sweet,sweet,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,phytocompounds_db,sweet
PMTDB00863,bitter,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC,bitter,bitter,COc1c2ccoc2c(OC)c2oc(=O)ccc12,phytocompounds_db,bitter
PMTDB00864,pungent,C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,undefined,undefined,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,phytocompounds_db,pungent
PMTDB00865,bitter,[H]C1(OCC2OC(OC(C)C)C(O)C(O)C2O)OCC(O)(CO)C1O,bitter,bitter,CC(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,phytocompounds_db,bitter
PMTDB00866,pungent (aromatic),CC(C)N=C=S,undefined,undefined,CC(C)N=C=S,phytocompounds_db,pungent (aromatic)
PMTDB00867,cooling,CC1CCC(C(C1)O)C(=C)C,undefined,undefined,C=C(C)C1CCC(C)CC1O,phytocompounds_db,cooling
PMTDB00868,"Bitter (contradictory evidence): bitter, non bitter; astringent; bitter enhancing;",C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,bitter,bitter,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,phytocompounds_db,"Bitter (contradictory evidence): bitter, non bitter; astringent; bitter enhancing;"
PMTDB00869,bitter,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,bitter,bitter,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,phytocompounds_db,bitter
PMTDB00870,astringent; non bitter,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,bitter,bitter,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,phytocompounds_db,astringent; non bitter
PMTDB00871,bitter,CC1=CC2C(CCC(=C)C(CC1O)O)C(=C)C(=O)O2,bitter,bitter,C=C1CCC2C(=C)C(=O)OC2C=C(C)C(O)CC1O,phytocompounds_db,bitter
PMTDB00872,bitter (insufficient evidence); astringent (insufficient evidence);,C1C(C(C(C(O1)C2=C(C(=C3C(=C2O)C(=O)C=C(O3)C4=CC=C(C=C4)O)C5C(C(C(C(O5)CO)O)O)O)O)O)O)O,bitter,bitter,O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)c(C3OCC(O)C(O)C3O)c(O)c12,phytocompounds_db,bitter (insufficient evidence); astringent (insufficient evidence);
PMTDB00873,bitter,CC12CCC(C(=C)C1CC3C(C2)OC(=O)C3=C)O,bitter,bitter,C=C1C(=O)OC2CC3(C)CCC(O)C(=C)C3CC12,phytocompounds_db,bitter
PMTDB00874,bitter,CC=C(C)C(=O)OC1C=C(CCC2(C1(C(=O)CC2C(C)C)C)O)C,bitter,bitter,CC=C(C)C(=O)OC1C=C(C)CCC2(O)C(C(C)C)CC(=O)C12C,phytocompounds_db,bitter
PMTDB00875,"astringent; bitter (contradictory evidence): bitter (insufficient evidence), non bitter; tasteless;",C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O,bitter,bitter,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,phytocompounds_db,"astringent; bitter (contradictory evidence): bitter (insufficient evidence), non bitter; tasteless;"
PMTDB00876,bitter,CC(=CCC1=C2C(=C(C=C1O)OC)C(=O)CC(O2)C3=CC=C(C=C3)O)C,bitter,bitter,COc1cc(O)c(CC=C(C)C)c2c1C(=O)CC(c1ccc(O)cc1)O2,phytocompounds_db,bitter
PMTDB00877,bitter,CC(=CCC1=C(C(C(=O)C2=C1OC(CC2=O)C3=CC=C(C=C3)O)(CC=C(C)C)CC=C(C)C)O)C,bitter,bitter,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C2=C1OC(c1ccc(O)cc1)CC2=O,phytocompounds_db,bitter
PMTDB00878,bitter,CC12CC(CC(=C)C1CC3C(C2)OC(=O)C3=C)O,bitter,bitter,C=C1C(=O)OC2CC3(C)CC(O)CC(=C)C3CC12,phytocompounds_db,bitter
PMTDB00879,bitter-masking,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)O,bitter,bitter,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)ccc1O,phytocompounds_db,bitter-masking
PMTDB00880,bitter,CC12CCC3C(=O)OC(CC3(C1C4C5C(C2(C(=O)O4)O)O5)C)C6=COC=C6,bitter,bitter,CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2OC(=O)C1(O)C1OC21,phytocompounds_db,bitter
PMTDB00881,bitter,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)O)OC)OC,bitter,bitter,COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3cc1-2,phytocompounds_db,bitter
PMTDB00882,bitter,CC(C)C(=C)CC1C(C2C3CCC4C5(CCC(C(C5CCC4(C3(C(C2(O1)O)O)C)C)(C)C)OC6C(C(C(C(O6)CO)O)O)O)C)(C)O,bitter,bitter,C=C(CC1OC2(O)C(C3CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C2O)C1(C)O)C(C)C,phytocompounds_db,bitter
PMTDB00883,bitter,CC1C2CCC3(C(C2OC1=O)C(C=CC3=O)(C)O)C,bitter,bitter,CC1C(=O)OC2C1CCC1(C)C(=O)C=CC(C)(O)C21,phytocompounds_db,bitter
PMTDB00884,bitter (low evidence),C1=CC2=C(C(=O)C=CC2=O)C(=C1)O,bitter,bitter,O=C1C=CC(=O)c2c(O)cccc21,phytocompounds_db,bitter (low evidence)
PMTDB00885,bitter; astringent; umami (insufficient evidence),C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,bitter,bitter,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,phytocompounds_db,bitter; astringent; umami (insufficient evidence)
PMTDB00886,astringent,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,undefined,undefined,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,phytocompounds_db,astringent
PMTDB00887,bitter (insufficient evidence); astringent (insufficient evidence),CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)CO)O)O)O)O)O,bitter,bitter,CC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)OC(CO)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,bitter (insufficient evidence); astringent (insufficient evidence)
PMTDB00888,bitter (insufficient evidence); astringent (insufficient evidence),CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,bitter,bitter,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,bitter (insufficient evidence); astringent (insufficient evidence)
PMTDB00889,astringent,CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,undefined,undefined,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,astringent
PMTDB00890,astringent,CC1OC(OCC2OC(OC3=C(OC4=CC(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,undefined,undefined,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(CO)C(O)C(O)C5O)cc(O)c4c3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,astringent
PMTDB00891,"astringent; bitter (contradictory evidence) bitter, non bitter;",CC1OC(OCC2OC(OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,bitter,bitter,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,"astringent; bitter (contradictory evidence) bitter, non bitter;"
PMTDB00892,astringent,CC1OC(OCC2OC(OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,undefined,undefined,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,phytocompounds_db,astringent
PMTDB00893,astringent,CC1OC(OCC2OC(OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,undefined,undefined,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,phytocompounds_db,astringent
PMTDB00894,astringent,CC1OC(OCC2OC(OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,undefined,undefined,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,astringent
PMTDB00895,astringent;,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O,undefined,undefined,O=C(O)CC(=O)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,phytocompounds_db,astringent;
PMTDB00896,pungent (iritating),CCCCCCCC=CC=CC(=O)NCC(C)C,undefined,undefined,CCCCCCCC=CC=CC(=O)NCC(C)C,phytocompounds_db,pungent (iritating)
PMTDB00897,bitter,CC1(CCC(C2(C1CC(C34C2CCC(C3O)C(=C)C4=O)O)C)O)C,bitter,bitter,C=C1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(C)C2CCC1C3O,phytocompounds_db,bitter
PMTDB00898,bitter (insufficient evidence); tingling (insufficient evidence);,COC1=C(OC2=C(C1=O)C=CC3=C2C=CO3)C4=CC=CC=C4,bitter,bitter,COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,phytocompounds_db,bitter (insufficient evidence); tingling (insufficient evidence);
PMTDB00899,bitter,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,bitter,bitter,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,phytocompounds_db,bitter
PMTDB00900,bitter,CC1C2CC(=O)OC3C2(C(C(C1O)O)C4(C(C3)C(=CC(=O)C4O)C)C)C,bitter,bitter,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C(O)C2C13C,phytocompounds_db,bitter
